timestamp,city,road_type,hour_of_day,day_of_week,vehicle_count,traffic_density,average_speed,congestion_level
2024-01-25 19:00:00,Thane,arterial,19,Thursday,2505,100.0,25.3,high
2024-01-25 19:00:00,Thane,commercial,19,Thursday,1343,100.0,10.2,high
2024-01-25 19:00:00,Thane,residential,19,Thursday,532,66.5,30.0,medium
2024-01-25 20:00:00,Aurangabad,highway,20,Thursday,1523,50.77,85.4,medium
2024-01-25 20:00:00,Aurangabad,arterial,20,Thursday,1364,68.2,39.5,medium
2024-01-25 20:00:00,Aurangabad,commercial,20,Thursday,1169,97.42,11.3,high
2024-01-25 20:00:00,Aurangabad,residential,20,Thursday,270,33.75,39.2,low
2024-01-25 20:00:00,Mumbai,highway,20,Thursday,1290,43.0,88.8,medium
2024-01-25 20:00:00,Mumbai,arterial,20,Thursday,1700,85.0,29.1,high
2024-01-25 20:00:00,Mumbai,commercial,20,Thursday,1070,89.17,15.2,high
2024-01-25 20:00:00,Mumbai,residential,20,Thursday,405,50.62,37.4,medium
2024-01-25 20:00:00,Nagpur,highway,20,Thursday,1158,38.6,91.7,low
2024-01-25 20:00:00,Nagpur,arterial,20,Thursday,1197,59.85,41.1,medium
2024-01-25 20:00:00,Nagpur,commercial,20,Thursday,1093,91.08,13.0,high
2024-01-25 20:00:00,Nagpur,residential,20,Thursday,324,40.5,36.0,medium
2024-01-25 20:00:00,Nashik,highway,20,Thursday,1893,63.1,79.8,medium
2024-01-25 20:00:00,Nashik,arterial,20,Thursday,1743,87.15,28.6,high
2024-01-25 20:00:00,Nashik,commercial,20,Thursday,1256,100.0,10.0,high
2024-01-25 20:00:00,Nashik,residential,20,Thursday,337,42.12,38.6,medium
2024-01-25 20:00:00,Pune,highway,20,Thursday,2365,78.83,68.9,high
2024-01-25 20:00:00,Pune,arterial,20,Thursday,2508,100.0,28.6,high
2024-01-25 20:00:00,Pune,commercial,20,Thursday,1495,100.0,10.9,high
2024-01-25 20:00:00,Pune,residential,20,Thursday,528,66.0,27.1,medium
2024-01-25 20:00:00,Thane,highway,20,Thursday,1825,60.83,79.8,medium
2024-01-25 20:00:00,Thane,arterial,20,Thursday,1492,74.6,35.8,high
2024-01-25 20:00:00,Thane,commercial,20,Thursday,842,70.17,16.8,high
2024-01-25 20:00:00,Thane,residential,20,Thursday,417,52.12,37.8,medium
2024-01-25 21:00:00,Aurangabad,highway,21,Thursday,932,31.07,94.8,low
2024-01-25 21:00:00,Aurangabad,arterial,21,Thursday,1126,56.3,43.6,medium
2024-01-25 21:00:00,Aurangabad,commercial,21,Thursday,777,64.75,20.5,medium
2024-01-25 21:00:00,Aurangabad,residential,21,Thursday,242,30.25,38.4,low
2024-01-25 21:00:00,Mumbai,highway,21,Thursday,1051,35.03,93.0,low
2024-01-25 21:00:00,Mumbai,arterial,21,Thursday,1096,54.8,45.2,medium
2024-01-25 21:00:00,Mumbai,commercial,21,Thursday,805,67.08,18.0,medium
2024-01-25 21:00:00,Mumbai,residential,21,Thursday,227,28.38,40.5,low
2024-01-25 21:00:00,Nagpur,highway,21,Thursday,988,32.93,93.0,low
2024-01-25 21:00:00,Nagpur,arterial,21,Thursday,1147,57.35,45.7,medium
2024-01-25 21:00:00,Nagpur,commercial,21,Thursday,768,64.0,21.2,medium
2024-01-25 21:00:00,Nagpur,residential,21,Thursday,209,26.12,40.5,low
2024-01-25 21:00:00,Nashik,highway,21,Thursday,1049,34.97,91.1,low
2024-01-25 21:00:00,Nashik,arterial,21,Thursday,1151,57.55,41.8,medium
2024-01-25 21:00:00,Nashik,commercial,21,Thursday,826,68.83,19.0,medium
2024-01-25 21:00:00,Nashik,residential,21,Thursday,249,31.13,43.0,low
2024-01-25 21:00:00,Pune,highway,21,Thursday,1216,40.53,89.0,medium
2024-01-25 21:00:00,Pune,arterial,21,Thursday,1148,57.4,44.6,medium
2024-01-25 21:00:00,Pune,commercial,21,Thursday,1095,91.25,10.0,high
2024-01-25 21:00:00,Pune,residential,21,Thursday,324,40.5,34.5,medium
2024-01-25 21:00:00,Thane,highway,21,Thursday,1311,43.7,87.5,medium
2024-01-25 21:00:00,Thane,arterial,21,Thursday,1111,55.55,44.3,medium
2024-01-25 21:00:00,Thane,commercial,21,Thursday,720,60.0,24.3,medium
2024-01-25 21:00:00,Thane,residential,21,Thursday,283,35.38,37.0,low
2024-01-25 22:00:00,Aurangabad,highway,22,Thursday,663,22.1,97.2,low
2024-01-25 22:00:00,Aurangabad,arterial,22,Thursday,801,40.05,53.4,medium
2024-01-25 22:00:00,Aurangabad,commercial,22,Thursday,497,41.42,31.0,medium
2024-01-25 22:00:00,Aurangabad,residential,22,Thursday,172,21.5,43.1,low
2024-01-25 22:00:00,Mumbai,highway,22,Thursday,784,26.13,96.2,low
2024-01-25 22:00:00,Mumbai,arterial,22,Thursday,680,34.0,58.2,low
2024-01-25 22:00:00,Mumbai,commercial,22,Thursday,474,39.5,29.9,low
2024-01-25 22:00:00,Mumbai,residential,22,Thursday,195,24.38,42.1,low
2024-01-25 22:00:00,Nagpur,highway,22,Thursday,840,28.0,92.9,low
2024-01-25 22:00:00,Nagpur,arterial,22,Thursday,699,34.95,53.3,low
2024-01-25 22:00:00,Nagpur,commercial,22,Thursday,553,46.08,26.9,medium
2024-01-25 22:00:00,Nagpur,residential,22,Thursday,125,15.62,47.8,low
2024-01-25 22:00:00,Nashik,highway,22,Thursday,865,28.83,93.5,low
2024-01-25 22:00:00,Nashik,arterial,22,Thursday,772,38.6,50.0,low
2024-01-25 22:00:00,Nashik,commercial,22,Thursday,552,46.0,26.5,medium
2024-01-25 22:00:00,Nashik,residential,22,Thursday,173,21.62,42.6,low
2024-01-25 22:00:00,Pune,highway,22,Thursday,937,31.23,95.1,low
2024-01-25 22:00:00,Pune,arterial,22,Thursday,839,41.95,51.2,medium
2024-01-25 22:00:00,Pune,commercial,22,Thursday,578,48.17,25.7,medium
2024-01-25 22:00:00,Pune,residential,22,Thursday,255,31.87,41.2,low
2024-01-25 22:00:00,Thane,highway,22,Thursday,980,32.67,95.8,low
2024-01-25 22:00:00,Thane,arterial,22,Thursday,664,33.2,54.9,low
2024-01-25 22:00:00,Thane,commercial,22,Thursday,663,55.25,23.7,medium
2024-01-25 22:00:00,Thane,residential,22,Thursday,175,21.88,43.3,low
2024-01-25 23:00:00,Aurangabad,highway,23,Thursday,400,13.33,101.0,low
2024-01-25 23:00:00,Aurangabad,arterial,23,Thursday,445,22.25,61.2,low
2024-01-25 23:00:00,Aurangabad,commercial,23,Thursday,254,21.17,33.5,low
2024-01-25 23:00:00,Aurangabad,residential,23,Thursday,82,10.25,43.7,low
2024-01-25 23:00:00,Mumbai,highway,23,Thursday,409,13.63,100.7,low
2024-01-25 23:00:00,Mumbai,arterial,23,Thursday,435,21.75,59.3,low
2024-01-25 23:00:00,Mumbai,commercial,23,Thursday,278,23.17,32.3,low
2024-01-25 23:00:00,Mumbai,residential,23,Thursday,114,14.25,46.4,low
2024-01-25 23:00:00,Nagpur,highway,23,Thursday,456,15.2,101.9,low
2024-01-25 23:00:00,Nagpur,arterial,23,Thursday,476,23.8,60.0,low
2024-01-25 23:00:00,Nagpur,commercial,23,Thursday,280,23.33,33.2,low
2024-01-25 23:00:00,Nagpur,residential,23,Thursday,77,9.62,46.5,low
2024-01-25 23:00:00,Nashik,highway,23,Thursday,502,16.73,102.9,low
2024-01-25 23:00:00,Nashik,arterial,23,Thursday,447,22.35,65.4,low
2024-01-25 23:00:00,Nashik,commercial,23,Thursday,322,26.83,28.6,low
2024-01-25 23:00:00,Nashik,residential,23,Thursday,117,14.62,46.8,low
2024-01-25 23:00:00,Pune,highway,23,Thursday,666,22.2,98.0,low
2024-01-25 23:00:00,Pune,arterial,23,Thursday,630,31.5,59.1,low
2024-01-25 23:00:00,Pune,commercial,23,Thursday,419,34.92,26.6,low
2024-01-25 23:00:00,Pune,residential,23,Thursday,97,12.12,47.1,low
2024-01-25 23:00:00,Thane,highway,23,Thursday,474,15.8,101.9,low
2024-01-25 23:00:00,Thane,arterial,23,Thursday,424,21.2,58.7,low
2024-01-25 23:00:00,Thane,commercial,23,Thursday,297,24.75,31.2,low
2024-01-25 23:00:00,Thane,residential,23,Thursday,120,15.0,46.6,low
2024-01-26 00:00:00,Aurangabad,highway,0,Friday,182,6.07,104.8,low
2024-01-26 00:00:00,Aurangabad,arterial,0,Friday,212,10.6,67.3,low
2024-01-26 00:00:00,Aurangabad,commercial,0,Friday,162,13.5,33.9,low
2024-01-26 00:00:00,Aurangabad,residential,0,Friday,48,6.0,44.6,low
2024-01-26 00:00:00,Mumbai,highway,0,Friday,233,7.77,107.1,low
2024-01-26 00:00:00,Mumbai,arterial,0,Friday,173,8.65,70.0,low
2024-01-26 00:00:00,Mumbai,commercial,0,Friday,174,14.5,36.9,low
2024-01-26 00:00:00,Mumbai,residential,0,Friday,48,6.0,48.1,low
2024-01-26 00:00:00,Nagpur,highway,0,Friday,223,7.43,104.0,low
2024-01-26 00:00:00,Nagpur,arterial,0,Friday,201,10.05,67.3,low
2024-01-26 00:00:00,Nagpur,commercial,0,Friday,125,10.42,37.5,low
2024-01-26 00:00:00,Nagpur,residential,0,Friday,36,4.5,46.8,low
2024-01-26 00:00:00,Nashik,highway,0,Friday,228,7.6,107.2,low
2024-01-26 00:00:00,Nashik,arterial,0,Friday,217,10.85,65.4,low
2024-01-26 00:00:00,Nashik,commercial,0,Friday,152,12.67,35.1,low
2024-01-26 00:00:00,Nashik,residential,0,Friday,59,7.38,45.5,low
2024-01-26 00:00:00,Pune,highway,0,Friday,350,11.67,104.2,low
2024-01-26 00:00:00,Pune,arterial,0,Friday,285,14.25,61.2,low
2024-01-26 00:00:00,Pune,commercial,0,Friday,181,15.08,34.0,low
2024-01-26 00:00:00,Pune,residential,0,Friday,73,9.12,48.5,low
2024-01-26 00:00:00,Thane,highway,0,Friday,255,8.5,105.3,low
2024-01-26 00:00:00,Thane,arterial,0,Friday,228,11.4,65.8,low
2024-01-26 00:00:00,Thane,commercial,0,Friday,171,14.25,33.0,low
2024-01-26 00:00:00,Thane,residential,0,Friday,54,6.75,50.0,low
2024-01-26 01:00:00,Aurangabad,highway,1,Friday,126,4.2,108.0,low
2024-01-26 01:00:00,Aurangabad,arterial,1,Friday,140,7.0,65.7,low
2024-01-26 01:00:00,Aurangabad,commercial,1,Friday,119,9.92,37.1,low
2024-01-26 01:00:00,Aurangabad,residential,1,Friday,35,4.38,48.7,low
2024-01-26 01:00:00,Mumbai,highway,1,Friday,174,5.8,105.9,low
2024-01-26 01:00:00,Mumbai,arterial,1,Friday,144,7.2,67.6,low
2024-01-26 01:00:00,Mumbai,commercial,1,Friday,112,9.33,38.4,low
2024-01-26 01:00:00,Mumbai,residential,1,Friday,38,4.75,45.9,low
2024-01-26 01:00:00,Nagpur,highway,1,Friday,133,4.43,109.5,low
2024-01-26 01:00:00,Nagpur,arterial,1,Friday,115,5.75,68.0,low
2024-01-26 01:00:00,Nagpur,commercial,1,Friday,101,8.42,39.2,low
2024-01-26 01:00:00,Nagpur,residential,1,Friday,32,4.0,47.5,low
2024-01-26 01:00:00,Nashik,highway,1,Friday,156,5.2,106.4,low
2024-01-26 01:00:00,Nashik,arterial,1,Friday,172,8.6,61.5,low
2024-01-26 01:00:00,Nashik,commercial,1,Friday,116,9.67,35.3,low
2024-01-26 01:00:00,Nashik,residential,1,Friday,37,4.62,49.3,low
2024-01-26 01:00:00,Pune,highway,1,Friday,190,6.33,106.4,low
2024-01-26 01:00:00,Pune,arterial,1,Friday,215,10.75,65.3,low
2024-01-26 01:00:00,Pune,commercial,1,Friday,142,11.83,34.0,low
2024-01-26 01:00:00,Pune,residential,1,Friday,46,5.75,45.5,low
2024-01-26 01:00:00,Thane,highway,1,Friday,194,6.47,106.5,low
2024-01-26 01:00:00,Thane,arterial,1,Friday,160,8.0,63.0,low
2024-01-26 01:00:00,Thane,commercial,1,Friday,112,9.33,38.5,low
2024-01-26 01:00:00,Thane,residential,1,Friday,31,3.88,47.8,low
2024-01-26 02:00:00,Aurangabad,highway,2,Friday,87,2.9,107.7,low
2024-01-26 02:00:00,Aurangabad,arterial,2,Friday,93,4.65,68.7,low
2024-01-26 02:00:00,Aurangabad,commercial,2,Friday,74,6.17,40.0,low
2024-01-26 02:00:00,Aurangabad,residential,2,Friday,21,2.62,49.9,low
2024-01-26 02:00:00,Mumbai,highway,2,Friday,112,3.73,105.9,low
2024-01-26 02:00:00,Mumbai,arterial,2,Friday,118,5.9,69.8,low
2024-01-26 02:00:00,Mumbai,commercial,2,Friday,82,6.83,38.2,low
2024-01-26 02:00:00,Mumbai,residential,2,Friday,24,3.0,50.0,low
2024-01-26 02:00:00,Nagpur,highway,2,Friday,109,3.63,110.0,low
2024-01-26 02:00:00,Nagpur,arterial,2,Friday,90,4.5,69.7,low
2024-01-26 02:00:00,Nagpur,commercial,2,Friday,77,6.42,37.4,low
2024-01-26 02:00:00,Nagpur,residential,2,Friday,25,3.12,49.9,low
2024-01-26 02:00:00,Nashik,highway,2,Friday,109,3.63,107.9,low
2024-01-26 02:00:00,Nashik,arterial,2,Friday,105,5.25,66.7,low
2024-01-26 02:00:00,Nashik,commercial,2,Friday,87,7.25,39.8,low
2024-01-26 02:00:00,Nashik,residential,2,Friday,26,3.25,47.5,low
2024-01-26 02:00:00,Pune,highway,2,Friday,169,5.63,108.6,low
2024-01-26 02:00:00,Pune,arterial,2,Friday,121,6.05,67.5,low
2024-01-26 02:00:00,Pune,commercial,2,Friday,100,8.33,39.4,low
2024-01-26 02:00:00,Pune,residential,2,Friday,38,4.75,49.5,low
2024-01-26 02:00:00,Thane,highway,2,Friday,125,4.17,107.9,low
2024-01-26 02:00:00,Thane,arterial,2,Friday,126,6.3,67.0,low
2024-01-26 02:00:00,Thane,commercial,2,Friday,81,6.75,34.9,low
2024-01-26 02:00:00,Thane,residential,2,Friday,27,3.38,45.0,low
2024-01-26 03:00:00,Aurangabad,highway,3,Friday,78,2.6,108.8,low
2024-01-26 03:00:00,Aurangabad,arterial,3,Friday,88,4.4,66.0,low
2024-01-26 03:00:00,Aurangabad,commercial,3,Friday,60,5.0,40.0,low
2024-01-26 03:00:00,Aurangabad,residential,3,Friday,16,2.0,46.3,low
2024-01-26 03:00:00,Mumbai,highway,3,Friday,98,3.27,106.0,low
2024-01-26 03:00:00,Mumbai,arterial,3,Friday,80,4.0,70.0,low
2024-01-26 03:00:00,Mumbai,commercial,3,Friday,73,6.08,36.2,low
2024-01-26 03:00:00,Mumbai,residential,3,Friday,19,2.38,48.4,low
2024-01-26 03:00:00,Nagpur,highway,3,Friday,78,2.6,110.0,low
2024-01-26 03:00:00,Nagpur,arterial,3,Friday,77,3.85,67.5,low
2024-01-26 03:00:00,Nagpur,commercial,3,Friday,68,5.67,39.5,low
2024-01-26 03:00:00,Nagpur,residential,3,Friday,19,2.38,47.5,low
2024-01-26 03:00:00,Nashik,highway,3,Friday,91,3.03,106.4,low
2024-01-26 03:00:00,Nashik,arterial,3,Friday,100,5.0,70.0,low
2024-01-26 03:00:00,Nashik,commercial,3,Friday,61,5.08,37.7,low
2024-01-26 03:00:00,Nashik,residential,3,Friday,20,2.5,46.2,low
2024-01-26 03:00:00,Pune,highway,3,Friday,121,4.03,109.5,low
2024-01-26 03:00:00,Pune,arterial,3,Friday,110,5.5,67.7,low
2024-01-26 03:00:00,Pune,commercial,3,Friday,71,5.92,37.9,low
2024-01-26 03:00:00,Pune,residential,3,Friday,28,3.5,46.5,low
2024-01-26 03:00:00,Thane,highway,3,Friday,113,3.77,109.8,low
2024-01-26 03:00:00,Thane,arterial,3,Friday,83,4.15,67.7,low
2024-01-26 03:00:00,Thane,commercial,3,Friday,64,5.33,34.8,low
2024-01-26 03:00:00,Thane,residential,3,Friday,19,2.38,50.0,low
2024-01-26 04:00:00,Aurangabad,highway,4,Friday,111,3.7,110.0,low
2024-01-26 04:00:00,Aurangabad,arterial,4,Friday,106,5.3,68.9,low
2024-01-26 04:00:00,Aurangabad,commercial,4,Friday,85,7.08,37.5,low
2024-01-26 04:00:00,Aurangabad,residential,4,Friday,31,3.88,46.3,low
2024-01-26 04:00:00,Mumbai,highway,4,Friday,151,5.03,108.6,low
2024-01-26 04:00:00,Mumbai,arterial,4,Friday,175,8.75,63.9,low
2024-01-26 04:00:00,Mumbai,commercial,4,Friday,86,7.17,39.5,low
2024-01-26 04:00:00,Mumbai,residential,4,Friday,31,3.88,47.9,low
2024-01-26 04:00:00,Nagpur,highway,4,Friday,136,4.53,107.2,low
2024-01-26 04:00:00,Nagpur,arterial,4,Friday,112,5.6,68.9,low
2024-01-26 04:00:00,Nagpur,commercial,4,Friday,91,7.58,37.1,low
2024-01-26 04:00:00,Nagpur,residential,4,Friday,25,3.12,47.2,low
2024-01-26 04:00:00,Nashik,highway,4,Friday,154,5.13,106.7,low
2024-01-26 04:00:00,Nashik,arterial,4,Friday,129,6.45,64.5,low
2024-01-26 04:00:00,Nashik,commercial,4,Friday,102,8.5,36.4,low
2024-01-26 04:00:00,Nashik,residential,4,Friday,25,3.12,46.7,low
2024-01-26 04:00:00,Pune,highway,4,Friday,190,6.33,106.4,low
2024-01-26 04:00:00,Pune,arterial,4,Friday,177,8.85,65.3,low
2024-01-26 04:00:00,Pune,commercial,4,Friday,105,8.75,35.6,low
2024-01-26 04:00:00,Pune,residential,4,Friday,50,6.25,50.0,low
2024-01-26 04:00:00,Thane,highway,4,Friday,166,5.53,108.2,low
2024-01-26 04:00:00,Thane,arterial,4,Friday,151,7.55,64.4,low
2024-01-26 04:00:00,Thane,commercial,4,Friday,96,8.0,35.4,low
2024-01-26 04:00:00,Thane,residential,4,Friday,29,3.62,49.7,low
2024-01-26 05:00:00,Aurangabad,highway,5,Friday,295,9.83,104.7,low
2024-01-26 05:00:00,Aurangabad,arterial,5,Friday,310,15.5,63.4,low
2024-01-26 05:00:00,Aurangabad,commercial,5,Friday,176,14.67,33.4,low
2024-01-26 05:00:00,Aurangabad,residential,5,Friday,62,7.75,47.9,low
2024-01-26 05:00:00,Mumbai,highway,5,Friday,331,11.03,99.2,low
2024-01-26 05:00:00,Mumbai,arterial,5,Friday,291,14.55,62.4,low
2024-01-26 05:00:00,Mumbai,commercial,5,Friday,171,14.25,35.6,low
2024-01-26 05:00:00,Mumbai,residential,5,Friday,76,9.5,50.0,low
2024-01-26 05:00:00,Nagpur,highway,5,Friday,276,9.2,104.0,low
2024-01-26 05:00:00,Nagpur,arterial,5,Friday,246,12.3,66.4,low
2024-01-26 05:00:00,Nagpur,commercial,5,Friday,172,14.33,36.9,low
2024-01-26 05:00:00,Nagpur,residential,5,Friday,59,7.38,48.2,low
2024-01-26 05:00:00,Nashik,highway,5,Friday,263,8.77,104.9,low
2024-01-26 05:00:00,Nashik,arterial,5,Friday,259,12.95,63.0,low
2024-01-26 05:00:00,Nashik,commercial,5,Friday,232,19.33,36.7,low
2024-01-26 05:00:00,Nashik,residential,5,Friday,69,8.62,46.3,low
2024-01-26 05:00:00,Pune,highway,5,Friday,490,16.33,100.7,low
2024-01-26 05:00:00,Pune,arterial,5,Friday,349,17.45,63.5,low
2024-01-26 05:00:00,Pune,commercial,5,Friday,279,23.25,31.9,low
2024-01-26 05:00:00,Pune,residential,5,Friday,97,12.12,47.2,low
2024-01-26 05:00:00,Thane,highway,5,Friday,349,11.63,105.1,low
2024-01-26 05:00:00,Thane,arterial,5,Friday,284,14.2,64.7,low
2024-01-26 05:00:00,Thane,commercial,5,Friday,209,17.42,33.8,low
2024-01-26 05:00:00,Thane,residential,5,Friday,70,8.75,47.2,low
2024-01-26 06:00:00,Aurangabad,highway,6,Friday,533,17.77,99.8,low
2024-01-26 06:00:00,Aurangabad,arterial,6,Friday,618,30.9,53.4,low
2024-01-26 06:00:00,Aurangabad,commercial,6,Friday,413,34.42,34.4,low
2024-01-26 06:00:00,Aurangabad,residential,6,Friday,116,14.5,44.9,low
2024-01-26 06:00:00,Mumbai,highway,6,Friday,656,21.87,98.8,low
2024-01-26 06:00:00,Mumbai,arterial,6,Friday,603,30.15,55.9,low
2024-01-26 06:00:00,Mumbai,commercial,6,Friday,427,35.58,31.4,low
2024-01-26 06:00:00,Mumbai,residential,6,Friday,161,20.12,42.0,low
2024-01-26 06:00:00,Nagpur,highway,6,Friday,675,22.5,96.8,low
2024-01-26 06:00:00,Nagpur,arterial,6,Friday,519,25.95,58.3,low
2024-01-26 06:00:00,Nagpur,commercial,6,Friday,525,43.75,23.2,medium
2024-01-26 06:00:00,Nagpur,residential,6,Friday,114,14.25,47.2,low
2024-01-26 06:00:00,Nashik,highway,6,Friday,675,22.5,100.0,low
2024-01-26 06:00:00,Nashik,arterial,6,Friday,641,32.05,55.9,low
2024-01-26 06:00:00,Nashik,commercial,6,Friday,577,48.08,23.2,medium
2024-01-26 06:00:00,Nashik,residential,6,Friday,173,21.62,44.9,low
2024-01-26 06:00:00,Pune,highway,6,Friday,831,27.7,97.3,low
2024-01-26 06:00:00,Pune,arterial,6,Friday,916,45.8,49.6,medium
2024-01-26 06:00:00,Pune,commercial,6,Friday,637,53.08,23.4,medium
2024-01-26 06:00:00,Pune,residential,6,Friday,225,28.12,42.0,low
2024-01-26 06:00:00,Thane,highway,6,Friday,848,28.27,92.8,low
2024-01-26 06:00:00,Thane,arterial,6,Friday,781,39.05,50.1,low
2024-01-26 06:00:00,Thane,commercial,6,Friday,520,43.33,27.2,medium
2024-01-26 06:00:00,Thane,residential,6,Friday,145,18.12,45.6,low
2024-01-26 07:00:00,Aurangabad,highway,7,Friday,1279,42.63,90.8,medium
2024-01-26 07:00:00,Aurangabad,arterial,7,Friday,1293,64.65,37.9,medium
2024-01-26 07:00:00,Aurangabad,commercial,7,Friday,1152,96.0,11.6,high
2024-01-26 07:00:00,Aurangabad,residential,7,Friday,323,40.38,36.2,medium
2024-01-26 07:00:00,Mumbai,highway,7,Friday,1315,43.83,91.4,medium
2024-01-26 07:00:00,Mumbai,arterial,7,Friday,1489,74.45,37.5,high
2024-01-26 07:00:00,Mumbai,commercial,7,Friday,1113,92.75,11.5,high
2024-01-26 07:00:00,Mumbai,residential,7,Friday,370,46.25,39.3,medium
2024-01-26 07:00:00,Nagpur,highway,7,Friday,1406,46.87,88.4,medium
2024-01-26 07:00:00,Nagpur,arterial,7,Friday,1118,55.9,47.1,medium
2024-01-26 07:00:00,Nagpur,commercial,7,Friday,848,70.67,20.8,high
2024-01-26 07:00:00,Nagpur,residential,7,Friday,311,38.88,38.1,low
2024-01-26 07:00:00,Nashik,highway,7,Friday,1619,53.97,82.5,medium
2024-01-26 07:00:00,Nashik,arterial,7,Friday,1456,72.8,36.8,high
2024-01-26 07:00:00,Nashik,commercial,7,Friday,1361,100.0,12.6,high
2024-01-26 07:00:00,Nashik,residential,7,Friday,325,40.62,38.3,medium
2024-01-26 07:00:00,Pune,highway,7,Friday,2236,74.53,72.5,high
2024-01-26 07:00:00,Pune,arterial,7,Friday,1855,92.75,29.2,high
2024-01-26 07:00:00,Pune,commercial,7,Friday,1515,100.0,10.0,high
2024-01-26 07:00:00,Pune,residential,7,Friday,606,75.75,30.3,high
2024-01-26 07:00:00,Thane,highway,7,Friday,1887,62.9,76.1,medium
2024-01-26 07:00:00,Thane,arterial,7,Friday,1632,81.6,33.8,high
2024-01-26 07:00:00,Thane,commercial,7,Friday,1151,95.92,14.4,high
2024-01-26 07:00:00,Thane,residential,7,Friday,372,46.5,40.1,medium
2024-01-26 08:00:00,Aurangabad,highway,8,Friday,1990,66.33,76.3,medium
2024-01-26 08:00:00,Aurangabad,arterial,8,Friday,2336,100.0,26.7,high
2024-01-26 08:00:00,Aurangabad,commercial,8,Friday,1290,100.0,10.2,high
2024-01-26 08:00:00,Aurangabad,residential,8,Friday,428,53.5,33.6,medium
2024-01-26 08:00:00,Mumbai,highway,8,Friday,2224,74.13,71.3,high
2024-01-26 08:00:00,Mumbai,arterial,8,Friday,1676,83.8,32.5,high
2024-01-26 08:00:00,Mumbai,commercial,8,Friday,1433,100.0,11.1,high
2024-01-26 08:00:00,Mumbai,residential,8,Friday,461,57.63,30.0,medium
2024-01-26 08:00:00,Nagpur,highway,8,Friday,1725,57.5,83.4,medium
2024-01-26 08:00:00,Nagpur,arterial,8,Friday,1764,88.2,29.4,high
2024-01-26 08:00:00,Nagpur,commercial,8,Friday,1312,100.0,10.0,high
2024-01-26 08:00:00,Nagpur,residential,8,Friday,377,47.12,34.1,medium
2024-01-26 08:00:00,Nashik,highway,8,Friday,2523,84.1,69.3,high
2024-01-26 08:00:00,Nashik,arterial,8,Friday,2415,100.0,27.9,high
2024-01-26 08:00:00,Nashik,commercial,8,Friday,1154,96.17,11.8,high
2024-01-26 08:00:00,Nashik,residential,8,Friday,454,56.75,35.2,medium
2024-01-26 08:00:00,Pune,highway,8,Friday,2774,92.47,61.7,high
2024-01-26 08:00:00,Pune,arterial,8,Friday,2389,100.0,25.0,high
2024-01-26 08:00:00,Pune,commercial,8,Friday,2063,100.0,10.5,high
2024-01-26 08:00:00,Pune,residential,8,Friday,603,75.38,31.7,high
2024-01-26 08:00:00,Thane,highway,8,Friday,2577,85.9,68.6,high
2024-01-26 08:00:00,Thane,arterial,8,Friday,2396,100.0,25.0,high
2024-01-26 08:00:00,Thane,commercial,8,Friday,1347,100.0,11.6,high
2024-01-26 08:00:00,Thane,residential,8,Friday,470,58.75,31.8,medium
2024-01-26 09:00:00,Aurangabad,highway,9,Friday,1794,59.8,77.5,medium
2024-01-26 09:00:00,Aurangabad,arterial,9,Friday,1717,85.85,33.2,high
2024-01-26 09:00:00,Aurangabad,commercial,9,Friday,1371,100.0,12.2,high
2024-01-26 09:00:00,Aurangabad,residential,9,Friday,419,52.38,35.1,medium
2024-01-26 09:00:00,Mumbai,highway,9,Friday,2143,71.43,74.8,high
2024-01-26 09:00:00,Mumbai,arterial,9,Friday,1786,89.3,27.8,high
2024-01-26 09:00:00,Mumbai,commercial,9,Friday,1244,100.0,10.0,high
2024-01-26 09:00:00,Mumbai,residential,9,Friday,432,54.0,34.6,medium
2024-01-26 09:00:00,Nagpur,highway,9,Friday,1842,61.4,79.9,medium
2024-01-26 09:00:00,Nagpur,arterial,9,Friday,1850,92.5,30.8,high
2024-01-26 09:00:00,Nagpur,commercial,9,Friday,1279,100.0,12.0,high
2024-01-26 09:00:00,Nagpur,residential,9,Friday,403,50.38,37.1,medium
2024-01-26 09:00:00,Nashik,highway,9,Friday,2431,81.03,70.6,high
2024-01-26 09:00:00,Nashik,arterial,9,Friday,2051,100.0,25.2,high
2024-01-26 09:00:00,Nashik,commercial,9,Friday,1359,100.0,10.0,high
2024-01-26 09:00:00,Nashik,residential,9,Friday,497,62.12,29.4,medium
2024-01-26 09:00:00,Pune,highway,9,Friday,3291,100.0,60.0,high
2024-01-26 09:00:00,Pune,arterial,9,Friday,3393,100.0,25.0,high
2024-01-26 09:00:00,Pune,commercial,9,Friday,1832,100.0,10.0,high
2024-01-26 09:00:00,Pune,residential,9,Friday,597,74.62,29.7,high
2024-01-26 09:00:00,Thane,highway,9,Friday,2036,67.87,74.7,medium
2024-01-26 09:00:00,Thane,arterial,9,Friday,2125,100.0,26.5,high
2024-01-26 09:00:00,Thane,commercial,9,Friday,1206,100.0,11.2,high
2024-01-26 09:00:00,Thane,residential,9,Friday,490,61.25,29.8,medium
2024-01-26 10:00:00,Aurangabad,highway,10,Friday,1187,39.57,86.1,low
2024-01-26 10:00:00,Aurangabad,arterial,10,Friday,1488,74.4,38.6,high
2024-01-26 10:00:00,Aurangabad,commercial,10,Friday,793,66.08,21.8,medium
2024-01-26 10:00:00,Aurangabad,residential,10,Friday,255,31.87,42.3,low
